date,GC_OI,GC_PROD_L,GC_PROD_S,GC_SWAP_L,GC_SWAP_S,GC_MM_L,GC_MM_S,SI_OI,SI_PROD_L,SI_PROD_S,SI_SWAP_L,SI_SWAP_S,SI_MM_L,SI_MM_S,HG_OI,HG_PROD_L,HG_PROD_S,HG_SWAP_L,HG_SWAP_S,HG_MM_L,HG_MM_S,CL_OI,CL_PROD_L,CL_PROD_S,CL_SWAP_L,CL_SWAP_S,CL_MM_L,CL_MM_S,NG_OI,NG_PROD_L,NG_PROD_S,NG_SWAP_L,NG_SWAP_S,NG_MM_L,NG_MM_S,ES_OI,ES_DEALER_L,ES_DEALER_S,ES_ASSET_L,ES_ASSET_S,ES_HEDGE_L,ES_HEDGE_S,NQ_OI,NQ_DEALER_L,NQ_DEALER_S,NQ_ASSET_L,NQ_ASSET_S,NQ_HEDGE_L,NQ_HEDGE_S,RTY_OI,RTY_DEALER_L,RTY_DEALER_S,RTY_ASSET_L,RTY_ASSET_S,RTY_HEDGE_L,RTY_HEDGE_S,ZQ_OI,ZQ_DEALER_L,ZQ_DEALER_S,ZQ_ASSET_L,ZQ_ASSET_S,ZQ_HEDGE_L,ZQ_HEDGE_S,VX_OI,VX_DEALER_L,VX_DEALER_S,VX_ASSET_L,VX_ASSET_S,VX_HEDGE_L,VX_HEDGE_S,ZF_OI,ZF_DEALER_L,ZF_DEALER_S,ZF_ASSET_L,ZF_ASSET_S,ZF_HEDGE_L,ZF_HEDGE_S,ZN_OI,ZN_DEALER_L,ZN_DEALER_S,ZN_ASSET_L,ZN_ASSET_S,ZN_HEDGE_L,ZN_HEDGE_S,ZB_OI,ZB_DEALER_L,ZB_DEALER_S,ZB_ASSET_L,ZB_ASSET_S,ZB_HEDGE_L,ZB_HEDGE_S,EUR_OI,EUR_DEALER_L,EUR_DEALER_S,EUR_ASSET_L,EUR_ASSET_S,EUR_HEDGE_L,EUR_HEDGE_S,JPY_OI,JPY_DEALER_L,JPY_DEALER_S,JPY_ASSET_L,JPY_ASSET_S,JPY_HEDGE_L,JPY_HEDGE_S,BTC_OI,BTC_DEALER_L,BTC_DEALER_S,BTC_ASSET_L,BTC_ASSET_S,BTC_HEDGE_L,BTC_HEDGE_S,DXY_OI,DXY_DEALER_L,DXY_DEALER_S,DXY_ASSET_L,DXY_ASSET_S,DXY_HEDGE_L,DXY_HEDGE_S
2024-06-11,436857,15922,56729,55474,275178,168424,15459,176036,4734,45574,31055,68552,52207,24147,270090,21796,106565,36506,25028,108350,55133,1755642,545152,446366,42085,401048,215373,28691,361919,53363,27743,33686,252673,638,0,2266096.0,231106.0,955992.0,1135746.0,164601.0,154329.0,521859.0,258002.0,45292.0,74380.0,104253.0,22448.0,36718.0,83929.0,465996.0,118969.0,66572.0,175700.0,134203.0,52877.0,146861.0,1484255.0,347180.0,258866.0,80654.0,16659.0,205723.0,349505.0,430432.0,54048.0,26189.0,58363.0,95556.0,93246.0,92186.0,6259966.0,200679.0,843089.0,3660405.0,1024230.0,448018.0,3126671.0,4308305.0,118727.0,451808.0,2294780.0,1150313.0,290053.0,1417562.0,1635945.0,28518.0,167472.0,869834.0,419895.0,170201.0,553103.0,712894.0,20083.0,335166.0,408140.0,135021.0,79583.0,80975.0,319274.0,172160.0,19814.0,30311.0,107781.0,23310.0,110501.0,30503.0,1259.0,3830.0,18482.0,591.0,2402.0,20045.0,38327.0,0.0,1487.0,13727.0,395.0,15927.0,29000.0
2024-06-18,444345,15030,57588,55910,281082,177639,17018,176605,5588,45842,31727,70075,53057,22008,265935,26254,105791,38200,23178,104248,58614,1677538,505116,411326,41459,409872,227938,47304,365203,53363,27743,34051,256747,638,0,2595590.0,210410.0,927467.0,1144786.0,177331.0,168003.0,539413.0,334035.0,36489.0,66045.0,100894.0,24825.0,42251.0,99864.0,529318.0,114718.0,58234.0,175194.0,136870.0,36859.0,148352.0,1654954.0,416640.0,299494.0,99211.0,17561.0,165659.0,346932.0,458222.0,63617.0,28130.0,60538.0,96613.0,92721.0,99732.0,6202016.0,156417.0,834437.0,3599464.0,1027859.0,457936.0,3055586.0,4344688.0,174901.0,462056.0,2306828.0,1113835.0,234998.0,1437390.0,1656407.0,31943.0,178262.0,894181.0,429586.0,177946.0,549183.0,650388.0,12131.0,289849.0,399229.0,149304.0,78396.0,87215.0,297117.0,172091.0,3694.0,28364.0,114480.0,25633.0,116030.0,30627.0,1214.0,3799.0,17911.0,654.0,2477.0,19548.0,40237.0,127.0,22378.0,13428.0,464.0,17397.0,12999.0
2024-06-25,452190,15601,58204,58751,287636,174756,16554,166470,4330,43682,27929,69295,50941,18595,255809,19309,97196,37010,21588,103661,64630,1680601,471503,391235,41453,424390,261959,37321,370409,53363,27743,34051,262348,638,0,1976080.0,126570.0,923272.0,1146091.0,172192.0,135213.0,423985.0,246417.0,27331.0,82955.0,108644.0,20811.0,41822.0,82230.0,418596.0,112716.0,49386.0,171516.0,146034.0,43816.0,137650.0,1681287.0,415384.0,302395.0,101081.0,21351.0,168427.0,361423.0,414291.0,73544.0,22288.0,49845.0,97991.0,79576.0,85680.0,6200123.0,150618.0,750093.0,3582710.0,1014256.0,459215.0,3149442.0,4329856.0,182216.0,498293.0,2284583.0,1052492.0,248168.0,1454988.0,1646057.0,35284.0,167744.0,888152.0,413558.0,166458.0,564534.0,650087.0,13201.0,278823.0,396476.0,155008.0,78729.0,90328.0,340237.0,203072.0,5635.0,29810.0,127595.0,30032.0,139676.0,30171.0,1187.0,3790.0,17398.0,493.0,1655.0,18592.0,43147.0,87.0,22398.0,14511.0,830.0,18877.0,14981.0
2024-07-02,454730,14424,59169,59925,279979,167688,16873,154724,3604,42259,26254,67554,49570,18013,256039,19318,95904,36157,21698,101147,67400,1721585,474725,390377,41892,437322,267529,34326,355667,50295,26500,33185,249981,638,0,2037086.0,129826.0,931143.0,1136711.0,188435.0,173915.0,450216.0,258776.0,27820.0,89869.0,108041.0,23073.0,45611.0,89413.0,449927.0,129581.0,54867.0,181806.0,153174.0,56661.0,145678.0,1629768.0,383406.0,294962.0,103163.0,22796.0,245959.0,391515.0,450316.0,78501.0,24578.0,44769.0,108905.0,96396.0,86169.0,6267434.0,174932.0,788185.0,3680688.0,1031458.0,434149.0,3146858.0,4374310.0,159751.0,526314.0,2343679.0,1032052.0,242511.0,1486837.0,1686638.0,46558.0,146109.0,886831.0,418935.0,204310.0,588313.0,636895.0,8121.0,258959.0,391717.0,170016.0,72818.0,82267.0,349817.0,210632.0,6166.0,30433.0,130469.0,30607.0,139789.0,27063.0,1151.0,3690.0,17291.0,493.0,1251.0,18022.0,45627.0,234.0,22398.0,17356.0,458.0,18109.0,18256.0
2024-07-09,516324,14031,66422,62183,290421,181982,24515,163245,3281,44645,25579,69005,55172,17270,263869,20213,99103,35198,23857,107438,63482,1767729,480718,402596,42438,445997,271012,31000,354724,50295,26500,33185,249125,638,0,2048220.0,131237.0,902238.0,1163857.0,186438.0,155049.0,480232.0,264298.0,32556.0,93063.0,112226.0,25600.0,41381.0,89388.0,447956.0,128483.0,54777.0,174652.0,154454.0,62095.0,131956.0,1743508.0,353719.0,344851.0,183352.0,22246.0,279751.0,429895.0,467930.0,76556.0,23432.0,50175.0,109580.0,94417.0,90991.0,6356121.0,165244.0,793649.0,3725366.0,1057279.0,464919.0,3206326.0,4502656.0,174164.0,537076.0,2360838.0,1020337.0,292003.0,1594103.0,1672882.0,35018.0,167799.0,886564.0,408935.0,195249.0,587843.0,637266.0,9478.0,275000.0,393029.0,160108.0,73785.0,79258.0,348954.0,201463.0,9002.0,33240.0,122260.0,33815.0,144450.0,28241.0,1052.0,3795.0,17695.0,563.0,1152.0,18928.0,43263.0,330.0,22398.0,16303.0,599.0,16589.0,14777.0
2024-07-16,579862,23789,84107,62675,311661,216502,31970,166641,2794,43342,25017,68204,55858,19183,270330,21781,103681,34767,22725,103818,60923,1831212,498135,420439,42395,445155,276160,27659,358715,51455,27232,33185,251984,638,0,2090007.0,126979.0,897195.0,1177042.0,174861.0,177191.0,529434.0,256571.0,24315.0,91716.0,112747.0,24887.0,39874.0,82573.0,488061.0,93530.0,96922.0,207674.0,143374.0,85333.0,121376.0,1862962.0,410846.0,397863.0,119286.0,23417.0,352043.0,434803.0,479858.0,80103.0,26624.0,56222.0,105941.0,87380.0,93024.0,6503048.0,197337.0,777339.0,3799596.0,1088773.0,477071.0,3301089.0,4556483.0,217901.0,523606.0,2431155.0,1014483.0,167589.0,1670715.0,1698808.0,43737.0,185234.0,908993.0,410072.0,188189.0,628532.0,649251.0,9122.0,296439.0,400777.0,153417.0,85859.0,78470.0,307205.0,162620.0,8804.0,39381.0,104647.0,30754.0,105799.0,31183.0,1141.0,3892.0,19999.0,656.0,1636.0,20439.0,38651.0,470.0,22398.0,10772.0,601.0,17673.0,9616.0
2024-07-23,572306,15685,69900,58598,305308,197802,34942,157106,3501,40508,25263,62072,43877,18523,254535,23322,91211,35008,19749,80593,58962,1809094,507687,423386,42751,438502,258257,33216,363415,54213,27232,33185,254244,638,0,2047183.0,131603.0,915346.0,1165558.0,170416.0,195258.0,470113.0,243913.0,19134.0,88487.0,103709.0,28175.0,39105.0,71478.0,482645.0,84904.0,102077.0,226066.0,139313.0,62244.0,125962.0,1873932.0,477108.0,400175.0,119635.0,25919.0,340342.0,484264.0,430737.0,82541.0,21957.0,53090.0,83282.0,58845.0,94017.0,6455578.0,172531.0,784782.0,3716041.0,1083616.0,505911.0,3272864.0,4585511.0,218532.0,548888.0,2416477.0,998521.0,209378.0,1740347.0,1687887.0,35637.0,175167.0,909763.0,397367.0,184527.0,655447.0,672022.0,9528.0,320791.0,425830.0,151792.0,83176.0,78836.0,307183.0,142797.0,27645.0,45815.0,98757.0,37264.0,95860.0,32435.0,1206.0,3812.0,20438.0,636.0,1868.0,20542.0,38818.0,143.0,22398.0,9052.0,1346.0,19925.0,9022.0
2024-07-30,510914,19913,64678,55083,283175,185586,33222,151437,4063,38528,24227,60132,37898,13683,260246,29180,82446,34596,16993,70537,60332,1787630,522697,423989,43644,420556,226272,27022,346393,50763,27453,32115,240076,638,0,2046205.0,132078.0,909312.0,1146058.0,199239.0,203139.0,447356.0,256592.0,18515.0,98543.0,102423.0,30397.0,38411.0,69285.0,472586.0,66925.0,115193.0,228338.0,132983.0,68004.0,127310.0,2085226.0,599002.0,450065.0,69377.0,36674.0,384595.0,514536.0,429259.0,86613.0,27168.0,54583.0,73886.0,59214.0,107732.0,6565620.0,182738.0,809393.0,3768001.0,975836.0,538697.0,3466349.0,4754113.0,236672.0,529184.0,2557093.0,934333.0,191360.0,1935065.0,1698988.0,30711.0,192625.0,915182.0,397078.0,205020.0,671071.0,667299.0,12022.0,292272.0,425151.0,160147.0,73234.0,91398.0,303151.0,148852.0,47711.0,47173.0,78107.0,27725.0,98058.0,28605.0,1092.0,4247.0,19767.0,643.0,2700.0,20293.0,39266.0,0.0,22398.0,9332.0,1798.0,20167.0,8800.0
2024-08-06,480645,16637,63782,56985,278874,180303,29517,147537,4405,37415,24214,60835,36537,12153,249019,30486,73695,34293,19365,57101,50165,1828846,552693,423886,43229,419450,216359,43725,346754,50763,27453,32543,240487,638,0,2025834.0,140461.0,892116.0,1108272.0,220191.0,225589.0,435348.0,249366.0,16885.0,105996.0,96589.0,26567.0,35061.0,69129.0,428191.0,77314.0,104796.0,187501.0,130235.0,71033.0,108042.0,1673597.0,460924.0,332046.0,51346.0,28104.0,243181.0,347539.0,453022.0,116832.0,49207.0,48231.0,46293.0,66894.0,137437.0,6612926.0,152171.0,815254.0,3820219.0,991175.0,520831.0,3519010.0,4887707.0,324407.0,548215.0,2522066.0,961360.0,223940.0,2039977.0,1764559.0,37641.0,207711.0,924536.0,397352.0,208192.0,703739.0,671104.0,9987.0,305767.0,429417.0,155519.0,75644.0,90252.0,298937.0,143742.0,117746.0,38725.0,56287.0,27905.0,52063.0,27535.0,977.0,4272.0,17710.0,629.0,1882.0,19127.0,42026.0,96.0,22398.0,5870.0,1371.0,30626.0,11500.0
2024-08-13,505872,16717,69652,54827,294394,203844,25929,147859,4603,37404,24231,58206,35805,12471,229752,30702,69551,33785,19339,55476,48001,1790876,544875,422688,43316,425089,216524,24759,351781,51743,27453,32599,244577,638,0,2033008.0,152829.0,875051.0,1132115.0,183179.0,175193.0,451647.0,244061.0,20157.0,95689.0,95500.0,24906.0,27952.0,73278.0,424544.0,79905.0,100064.0,184330.0,128061.0,62851.0,113665.0,1675924.0,497104.0,332080.0,56433.0,27559.0,242622.0,390952.0,400969.0,76870.0,36191.0,35050.0,58627.0,60528.0,100271.0,6805101.0,178417.0,815972.0,3970703.0,1028153.0,554198.0,3668429.0,5028427.0,337938.0,556715.0,2582791.0,917076.0,228499.0,2237595.0,1735131.0,40710.0,167945.0,875451.0,399112.0,209475.0,706873.0,667350.0,10434.0,304665.0,424905.0,147790.0,71009.0,94427.0,315338.0,133013.0,148641.0,49002.0,52009.0,43859.0,46274.0,27874.0,868.0,4249.0,18608.0,598.0,2203.0,19491.0,45236.0,216.0,22398.0,5843.0,3620.0,34048.0,11785.0
2024-08-20,532867,15569,79564,53461,305972,222142,28837,146986,3652,38298,24307,60889,39517,9678,228892,29894,70990,33067,19976,64256,50644,1742632,517920,401840,48407,418560,204954,35041,345334,51894,27239,32695,238359,638,0,2050976.0,150826.0,859317.0,1129086.0,161677.0,184653.0,535744.0,244230.0,28322.0,85499.0,95604.0,24908.0,27735.0,83485.0,422443.0,81132.0,96033.0,184959.0,130447.0,52082.0,116759.0,1732281.0,572001.0,343200.0,65857.0,28018.0,198325.0,420847.0,411580.0,56486.0,27035.0,34139.0,55690.0,63984.0,88786.0,6855335.0,133580.0,785013.0,3965708.0,1064705.0,535546.0,3606743.0,5283780.0,370595.0,533541.0,2618897.0,887952.0,188809.0,2373719.0,1781757.0,45503.0,137817.0,880342.0,406054.0,203141.0,726692.0,692017.0,11271.0,358161.0,436430.0,131472.0,75339.0,78023.0,316197.0,134081.0,153299.0,50500.0,49244.0,37384.0,47877.0,29630.0,940.0,4278.0,18784.0,620.0,1905.0,19036.0,48713.0,239.0,22398.0,5732.0,4733.0,37049.0,13488.0
2024-08-27,521759,10714,79098,52822,306757,217976,17685,141613,3544,38696,25221,62209,42916,9729,214577,26138,69328,35825,18637,64926,48339,1742613,515484,392996,47811,420972,210977,31008,349415,52410,27025,32959,242440,638,0,2098974.0,142487.0,898957.0,1146987.0,165064.0,209321.0,548147.0,244523.0,27784.0,97072.0,95771.0,22930.0,27872.0,75488.0,421524.0,69138.0,107637.0,190823.0,128134.0,53690.0,103626.0,2057200.0,622530.0,373849.0,126981.0,25484.0,283130.0,612723.0,390505.0,56259.0,22018.0,39891.0,63699.0,51539.0,78438.0,6894857.0,139551.0,775447.0,3856374.0,960308.0,489525.0,3533019.0,5451431.0,337315.0,494184.0,2348006.0,841917.0,175691.0,2108295.0,1782638.0,41780.0,169738.0,873812.0,392586.0,196411.0,696935.0,726519.0,11760.0,408951.0,442350.0,120806.0,94322.0,73854.0,318259.0,133556.0,163416.0,52414.0,42650.0,32111.0,53602.0,29817.0,1152.0,4603.0,19303.0,604.0,2365.0,20297.0,51056.0,246.0,22398.0,6057.0,6055.0,39094.0,13930.0
